"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.744853650E1,1.265618134E0,2.511477356E0,-3.732039185E0,4.673052990E0
1.745848450E1,1.494043121E0,2.023791504E0,-3.402873688E0,4.231719064E0
1.746843250E1,1.609153748E0,1.711540833E0,-3.176244965E0,3.950605002E0
1.747838050E1,1.729353790E0,1.352587280E0,-2.934797058E0,3.665131738E0
1.748832850E1,1.919308777E0,8.105644226E-1,-2.628983002E0,3.354446674E0
1.749827650E1,2.134112091E0,1.910028076E-1,-2.445165253E0,3.251115132E0
1.750822550E1,2.572400665E0,-5.932164001E-1,-2.374961243E0,3.550998702E0
1.751817350E1,3.343147888E0,-1.557810516E0,-2.298619995E0,4.345925136E0
1.752812150E1,4.446054382E0,-2.613864441E0,-2.295326843E0,5.645193726E0
1.753806950E1,5.790408783E0,-3.836521912E0,-2.360142059E0,7.336075572E0
1.754801750E1,7.312593384E0,-5.092410278E0,-2.299518127E0,9.202958658E0
1.755796550E1,8.922345886E0,-6.395151215E0,-2.118843842E0,1.118014823E1
1.756791350E1,1.069660629E1,-7.942483521E0,-1.829196167E0,1.344791394E1
1.757786150E1,1.280497192E1,-9.846524048E0,-1.443298645E0,1.621741202E1
1.758780950E1,1.532737656E1,-1.177930481E1,-1.320104828E0,1.937583987E1
1.759775750E1,1.847817444E1,-1.395009064E1,-1.347348175E0,2.319188018E1
1.760770550E1,2.104339005E1,-1.643627060E1,-1.015488281E0,2.672089954E1
1.761765350E1,2.248204834E1,-1.789468781E1,-7.207511902E-1,2.874337892E1
1.762760150E1,2.311223785E1,-1.797507065E1,-9.946815491E-1,2.929621298E1
1.763754950E1,2.327779358E1,-1.676783112E1,-1.998194733E0,2.875775750E1
1.764749750E1,2.277304321E1,-1.527648239E1,-2.840642853E0,2.756903450E1
1.765744550E1,2.126912064E1,-1.397074768E1,-2.949765930E0,2.561754091E1
1.766739350E1,1.911704590E1,-1.287457718E1,-2.584226074E0,2.319255065E1
1.767734150E1,1.702110443E1,-1.170715485E1,-2.339485016E0,2.079059068E1
1.768728950E1,1.502799911E1,-1.033810181E1,-2.648292847E0,1.843178129E1
1.769723750E1,1.313982559E1,-8.972940674E0,-2.992576904E0,1.619025007E1
1.770718550E1,1.162811920E1,-7.680528259E0,-3.136577454E0,1.428431968E1
1.771713350E1,1.004156845E1,-6.270909576E0,-3.221301270E0,1.226923737E1
1.772708150E1,8.156089325E0,-4.622986450E0,-3.204685822E0,9.907765036E0
1.773702950E1,6.232140198E0,-2.760559387E0,-2.926713867E0,7.417945378E0
1.774697750E1,4.512516174E0,-9.861492920E-1,-2.566862183E0,5.284323430E0
1.775692550E1,3.156186676E0,4.282594299E-1,-2.357148285E0,3.962457383E0
1.776687350E1,2.170486450E0,1.479822693E0,-2.230511627E0,3.446167255E0
1.777682250E1,1.502425690E0,2.222428436E0,-2.097438354E0,3.405248707E0
1.778677050E1,1.086590424E0,2.793191528E0,-1.882335663E0,3.539178607E0
1.779671850E1,8.089178467E-1,3.177891541E0,-1.606159973E0,3.651450751E0
1.780666650E1,6.027964783E-1,3.269351349E0,-1.325643311E0,3.579015510E0
1.781661450E1,4.992118835E-1,3.132236481E0,-1.051563263E0,3.341542035E0
1.782656250E1,5.210664368E-1,2.901566162E0,-8.494834900E-1,3.067933934E0
1.783651050E1,7.345225525E-1,2.627186737E0,-7.539820862E-1,2.830215984E0
1.784645850E1,1.055455170E0,2.265089722E0,-6.894662476E-1,2.592292570E0
1.785640650E1,1.433269501E0,1.875749359E0,-6.474037170E-1,2.447821213E0
1.786635450E1,1.826202393E0,1.492097168E0,-6.698570251E-1,2.451545955E0
1.787630250E1,2.091151428E0,1.175056458E0,-6.497987366E-1,2.485137898E0
1.788625050E1,2.149230652E0,8.729846191E-1,-6.200106812E-1,2.401188827E0
1.789619850E1,2.120939484E0,5.426216125E-1,-6.776408386E-1,2.291728521E0
1.790614650E1,2.202669525E0,1.260379028E-1,-7.042854309E-1,2.315956942E0
1.791609450E1,2.443219299E0,-4.885839844E-1,-6.953041077E-1,2.586790029E0
1.792604250E1,2.896177368E0,-1.446142731E0,-7.379653931E-1,3.320205576E0
1.793599050E1,3.884721680E0,-2.850671997E0,-8.274792480E-1,4.888978960E0
1.794593850E1,5.447920990E0,-4.560715942E0,-1.090332642E0,7.188101160E0
1.795588650E1,7.522007904E0,-6.098168793E0,-1.473535767E0,9.794874843E0
1.796583450E1,9.717043304E0,-7.385042725E0,-1.957030334E0,1.236081528E1
1.797578250E1,1.180265625E1,-8.682394867E0,-2.375709686E0,1.484353973E1
1.798573050E1,1.355057144E1,-9.921069031E0,-2.686463470E0,1.700772422E1
1.799567850E1,1.475287125E1,-1.079300583E1,-2.834954681E0,1.849792293E1
1.800562650E1,1.562450867E1,-1.129476242E1,-3.098855896E0,1.952690035E1
1.801557450E1,1.639286087E1,-1.130613876E1,-3.896247711E0,2.029126431E1
1.802552250E1,1.696377365E1,-1.062236069E1,-5.409001923E0,2.073310071E1
1.803547050E1,1.820439377E1,-9.942923584E0,-7.078929291E0,2.191741138E1
1.804541850E1,2.033072205E1,-9.457183685E0,-7.999814301E0,2.380700760E1
1.805536750E1,2.172162964E1,-9.057963867E0,-8.316106567E0,2.496063966E1
1.806531550E1,2.131956573E1,-7.724536743E0,-9.010213165E0,2.440033386E1
1.807526350E1,2.040062668E1,-5.256319427E0,-9.840985565E0,2.325208506E1
1.808521150E1,1.907228897E1,-3.118914185E0,-1.067894302E1,2.207984729E1
1.809515950E1,1.679567322E1,-1.638193359E0,-1.118983063E1,2.024822525E1
1.810510750E1,1.441008408E1,-9.265731812E-1,-1.106603806E1,1.819247809E1
1.811505550E1,1.233988907E1,-5.122348022E-1,-1.062759979E1,1.629359150E1
1.812500350E1,1.052147049E1,3.534150696E-1,-1.012434631E1,1.460577392E1
1.813495150E1,9.119635620E0,1.327589264E0,-9.853709106E0,1.349169486E1
1.814489950E1,8.144862671E0,2.263293457E0,-9.339827728E0,1.259736747E1
1.815484750E1,7.310946808E0,3.097957764E0,-8.257727966E0,1.145588743E1
1.816479550E1,6.304290161E0,3.731590118E0,-6.861730957E0,1.003753909E1
1.817474350E1,4.917873230E0,4.291875000E0,-5.606890411E0,8.604817732E0
1.818469150E1,3.207380219E0,4.924309845E0,-4.805457001E0,7.591345882E0
1.819463950E1,1.459015961E0,5.571863251E0,-4.571044464E0,7.353151376E0
1.820458750E1,1.083746338E-1,6.079457703E0,-4.899311829E0,7.808636719E0
1.821453550E1,-7.806266785E-1,6.330934753E0,-5.480553131E0,8.409909363E0
1.822448350E1,-1.403331757E0,6.239025879E0,-5.838608551E0,8.659337951E0
1.823443150E1,-1.941313019E0,5.995033264E0,-5.964796143E0,8.676860786E0
1.824437950E1,-2.400707703E0,5.724545746E0,-5.879024506E0,8.549663772E0
1.825432750E1,-2.397863617E0,5.329966278E0,-5.485642548E0,8.015644990E0
1.826427550E1,-1.942061462E0,4.822371826E0,-4.888683929E0,7.136252750E0
1.827422350E1,-1.332828369E0,4.439767456E0,-4.204606476E0,6.258329022E0
1.828417150E1,-4.526586914E-1,4.077520752E0,-3.465144196E0,5.370130321E0
1.829411950E1,7.562274170E-1,3.617377625E0,-2.896925812E0,4.695687377E0
1.830406750E1,2.238594818E0,2.906056824E0,-2.610720978E0,4.502481210E0
1.831401517E1,3.800895996E0,1.975442047E0,-2.536026306E0,4.978012764E0
1.832396317E1,5.537135468E0,9.223818970E-1,-2.757864990E0,6.254316658E0
1.833391217E1,7.489974518E0,-1.371148682E-1,-3.289110260E0,8.181489172E0
1.834386017E1,9.690847778E0,-1.259181519E0,-3.964805145E0,1.054598258E1
1.835380817E1,1.228121109E1,-2.257455597E0,-4.809498596E0,1.338116319E1
1.836375617E1,1.539398804E1,-3.563489685E0,-5.398374023E0,1.669777735E1
1.837370417E1,1.871273666E1,-5.266647949E0,-5.519322510E0,2.020809281E1
1.838365217E1,2.172222839E1,-6.914421387E0,-5.422773285E0,2.343226194E1
1.839360017E1,2.397190018E1,-8.429271240E0,-5.075645142E0,2.591267615E1
1.840354817E1,2.521641220E1,-9.817634125E0,-4.627776489E0,2.745304536E1
1.841349617E1,2.526655792E1,-1.088820786E1,-4.100423126E0,2.781664051E1
1.842344417E1,2.432172272E1,-1.137005585E1,-3.509002991E0,2.707651137E1
1.843339217E1,2.300521042E1,-1.131467102E1,-3.272195435E0,2.584509140E1
1.844334017E1,2.177087723E1,-1.130988098E1,-3.406615906E0,2.476872090E1
1.845328817E1,2.030048492E1,-1.134206406E1,-3.612138519E0,2.353294818E1
1.846323617E1,1.862666565E1,-1.092622879E1,-3.715423737E0,2.191208622E1
1.847318417E1,1.697949097E1,-1.045351181E1,-3.639082489E0,2.026874303E1
1.848313217E1,1.511900986E1,-9.327403564E0,-3.889960785E0,1.818561825E1
1.849308017E1,1.355835526E1,-7.929460602E0,-4.413871307E0,1.631525674E1
1.850302817E1,1.184112625E1,-6.719975739E0,-4.660109253E0,1.439051643E1
1.851297617E1,1.000070343E1,-5.568869476E0,-4.497846680E0,1.229865851E1
1.852292417E1,8.264463959E0,-4.561165009E0,-3.997886353E0,1.025127729E1
1.853287217E1,6.494544525E0,-3.347189484E0,-3.446433105E0,8.078408703E0
1.854282017E1,4.931045837E0,-1.971999207E0,-3.053350525E0,6.125923877E0
1.855276817E1,3.553011475E0,-7.553292847E-1,-2.610870667E0,4.473372162E0
1.856271617E1,2.395468597E0,5.114863586E-1,-2.311193848E0,3.367715115E0
1.857266417E1,1.588646393E0,8.969348145E-1,-1.695823517E0,2.490804453E0
1.858261217E1,6.625222778E-1,1.029559021E0,-9.343569946E-1,1.540113807E0
1.859256017E1,-3.673361206E-1,1.112785950E0,-4.593946838E-1,1.258678621E0
1.860250917E1,-1.380429382E0,1.081800385E0,-3.930825806E-1,1.797328926E0
1.861245717E1,-1.951192474E0,8.855584717E-1,-6.210585022E-1,2.230936920E0
1.862240517E1,-2.078427887E0,4.650828552E-1,-1.028211823E0,2.365033635E0
1.863235317E1,-2.141297150E0,-8.382568359E-3,-1.523831177E0,2.628171457E0
1.864230117E1,-2.182910614E0,-3.013233948E-1,-1.889670410E0,2.902886287E0
1.865224917E1,-1.994602203E0,-6.246510315E-1,-1.988614655E0,2.884998285E0
1.866219717E1,-1.943258972E0,-6.267466736E-1,-1.909579010E0,2.795632097E0
1.867214517E1,-1.792223053E0,7.768844604E-2,-2.478096771E0,3.059258501E0
1.868209317E1,-1.119971008E0,-1.017883301E-2,-2.912343750E0,3.120286010E0
1.869204117E1,-3.604504395E-1,-4.400848389E-1,-2.700234833E0,2.759504908E0
1.870198917E1,7.646099854E-1,-1.021176453E0,-2.830464020E0,3.104666865E0
1.871193717E1,2.492017822E0,-1.872007141E0,-3.332669678E0,4.563030873E0
1.872188517E1,4.708458710E0,-2.984793091E0,-3.904779968E0,6.806311763E0
1.873183317E1,7.371570740E0,-4.307592316E0,-4.615352325E0,9.705507911E0
1.874178117E1,9.701325989E0,-5.355563049E0,-5.240003357E0,1.225787162E1
1.875172917E1,1.135583542E1,-6.018684082E0,-5.534590759E0,1.399325734E1
1.876167717E1,1.267144958E1,-6.671925659E0,-5.336103516E0,1.528248106E1
1.877162517E1,1.400442764E1,-7.514822845E0,-5.010530548E0,1.666439235E1
1.878157317E1,1.545326477E1,-8.386011200E0,-5.068609772E0,1.829807042E1
1.879152117E1,1.685480026E1,-9.116941223E0,-5.462889862E0,1.992601503E1
1.880146917E1,1.791235107E1,-9.666747894E0,-5.886658630E0,2.118846586E1
1.881141717E1,1.848041977E1,-9.971813507E0,-6.331683197E0,2.193292483E1
1.882136517E1,1.870360565E1,-9.974956970E0,-6.764433289E0,2.225044244E1
1.883131317E1,1.863639542E1,-9.668693848E0,-7.204518127E0,2.219693574E1
1.884126117E1,1.820858505E1,-9.197922821E0,-7.560328217E0,2.175575594E1
1.885120917E1,1.749606674E1,-8.599916382E0,-7.801476746E0,2.099842738E1
1.886115717E1,1.659464127E1,-7.842042389E0,-7.851622467E0,1.996315914E1
1.887110517E1,1.567151093E1,-7.006330261E0,-7.813751221E0,1.886106112E1
1.888105417E1,1.471889191E1,-6.098767548E0,-7.706125031E0,1.769816678E1
1.889100217E1,1.375878845E1,-5.183121643E0,-7.476203156E0,1.649432094E1
1.890095017E1,1.273222321E1,-4.167184296E0,-7.155869293E0,1.518819930E1
1.891089817E1,1.163081360E1,-3.124901733E0,-6.766977997E0,1.381422553E1
1.892084617E1,1.047551605E1,-2.051334229E0,-6.211483154E0,1.235017942E1
1.893079417E1,9.334139557E0,-1.100511475E0,-5.651198273E0,1.096691974E1
1.894074217E1,8.210875397E0,-2.275268555E-1,-5.206772461E0,9.725262090E0
1.895069017E1,6.942562866E0,9.681866455E-1,-5.090464325E0,8.663105192E0
1.896063817E1,5.538033600E0,2.350711670E0,-5.251529388E0,7.985876434E0
1.897058617E1,3.842210083E0,3.682492218E0,-5.452261963E0,7.619087069E0
1.898053417E1,2.122885437E0,4.851561127E0,-5.710774384E0,7.788275291E0
1.899048217E1,7.328759766E-1,5.610932007E0,-6.144123230E0,8.352838766E0
1.900043017E1,-3.002755737E-1,6.094576263E0,-6.769522705E0,9.113751308E0
1.901037817E1,-1.046024780E0,6.371051331E0,-7.427404633E0,9.841280530E0
1.902032617E1,-1.512155457E0,6.336024170E0,-7.866591339E0,1.021347520E1
1.903027417E1,-1.697021027E0,6.105503540E0,-7.845335541E0,1.008495630E1
1.904022217E1,-1.383123779E0,5.634732513E0,-7.111860809E0,9.178333512E0
1.905017017E1,-8.113128662E-1,4.883594513E0,-5.944588165E0,7.736010108E0
1.906011817E1,-1.445993042E-1,4.342020721E0,-5.019062805E0,6.638150672E0
1.907006617E1,7.920030212E-1,3.670517120E0,-4.306694183E0,5.713806044E0
1.908001417E1,1.847607880E0,2.831811218E0,-3.641926575E0,4.969551170E0
1.908996217E1,2.751877441E0,2.099683685E0,-3.301534424E0,4.783474739E0
1.909991017E1,3.708837433E0,1.252744904E0,-3.255879364E0,5.091718308E0
1.910985817E1,5.050497437E0,1.157093811E-1,-3.263363800E0,6.014187918E0
1.911980617E1,6.631060638E0,-1.300944672E0,-3.457959137E0,7.590843407E0
1.912975417E1,8.153843994E0,-2.527943115E0,-3.859723663E0,9.368731773E0
1.913970217E1,9.770781555E0,-3.453468475E0,-4.552183685E0,1.131887773E1
1.914965017E1,1.202254898E1,-4.534969482E0,-5.483546906E0,1.397057332E1
1.915959917E1,1.533201691E1,-6.351891174E0,-6.107000427E0,1.768368508E1
1.916954717E1,1.916779037E1,-8.356223145E0,-6.212081909E0,2.181331279E1
1.917949517E1,2.288456131E1,-1.035322037E1,-5.959257660E0,2.581482268E1
1.918944317E1,2.523138107E1,-1.202344711E1,-5.596412201E0,2.850448563E1
1.919939117E1,2.625674881E1,-1.318353470E1,-5.180576935E0,2.983388715E1
1.920933917E1,2.629671570E1,-1.378887589E1,-4.863386536E0,3.008825158E1
1.921928717E1,2.510414566E1,-1.358350296E1,-4.643793182E0,2.891875684E1
1.922923517E1,2.297392548E1,-1.271515869E1,-4.038901062E0,2.656669408E1
1.923918317E1,2.083906494E1,-1.232746490E1,-3.147355042E0,2.441595508E1
1.924913117E1,1.878249161E1,-1.201132233E1,-2.425106964E0,2.242621232E1
1.925907917E1,1.688428894E1,-1.115405502E1,-2.226619720E0,2.035804489E1
1.926902717E1,1.525298126E1,-9.929601288E0,-2.740052032E0,1.840538791E1
1.927897517E1,1.370370300E1,-9.012907562E0,-3.265010376E0,1.672376368E1
1.928892317E1,1.167137924E1,-7.634424133E0,-3.502716064E0,1.437965734E1
1.929887117E1,9.769134979E0,-6.069727936E0,-3.707939301E0,1.208413875E1
1.930882275E1,8.015980682E0,-5.352120209E0,-3.513643341E0,1.025898760E1
1.931877075E1,6.312972107E0,-4.606520691E0,-2.824177094E0,8.309610457E0
1.932871875E1,4.805007935E0,-3.348536682E0,-2.354004822E0,6.312062885E0
1.933866675E1,3.670367432E0,-2.062411194E0,-2.305206299E0,4.799907613E0
1.934861475E1,2.869233398E0,-9.090596008E-1,-2.166594543E0,3.708506649E0
1.935856275E1,2.225721588E0,3.607498169E-2,-1.630559235E0,2.759322636E0
1.936851075E1,1.484163666E0,7.972421265E-1,-7.430548096E-1,1.841322146E0
1.937845875E1,7.219487000E-1,1.560504913E0,9.789642334E-2,1.722198949E0
1.938840675E1,1.204994202E-1,2.218386841E0,5.930667114E-1,2.299453937E0
1.939835475E1,-2.065704346E-1,2.550845490E0,8.171507263E-1,2.686488296E0
1.940830275E1,-3.121009827E-1,2.655178528E0,8.780740356E-1,2.813964117E0
1.941825075E1,-2.893482971E-1,2.669249268E0,7.643106079E-1,2.791555981E0
1.942819975E1,-1.886077881E-1,2.624492340E0,4.830455017E-1,2.675231933E0
1.943814775E1,-4.041595459E-2,2.476150818E0,1.550775146E-1,2.481331368E0
1.944809575E1,1.606159973E-1,2.195783844E0,-1.077758789E-1,2.204286694E0
1.945804375E1,4.260140991E-1,1.889371033E0,-4.058061218E-1,1.978860662E0
1.946799175E1,7.692503357E-1,1.699865112E0,-7.622149658E-1,2.015504684E0
1.947793975E1,1.017434235E0,1.499282227E0,-1.094523926E0,2.116837793E0
1.948788775E1,1.384021912E0,1.087787933E0,-1.367256775E0,2.228943770E0
1.949783575E1,1.896256714E0,5.429209900E-1,-1.663041687E0,2.579972942E0
1.950778375E1,2.763702850E0,-1.477427673E-1,-2.062710571E0,3.451761329E0
1.951773175E1,4.184697876E0,-1.338067474E0,-2.550396423E0,5.080023897E0
1.952767975E1,6.228248291E0,-3.015329590E0,-3.147504730E0,7.601978383E0
1.953762775E1,8.824299774E0,-4.936135254E0,-3.970792694E0,1.086282157E1
1.954757575E1,1.173170380E1,-6.670578461E0,-5.094655609E0,1.442515188E1
1.955752375E1,1.442580139E1,-8.102201385E0,-6.270460510E0,1.769373019E1
1.956747175E1,1.674582687E1,-9.462123413E0,-7.190447388E0,2.053428915E1
1.957741975E1,1.863474884E1,-1.074750046E1,-7.641010437E0,2.282865898E1
1.958736775E1,1.981848724E1,-1.155626862E1,-7.633226624E0,2.417821188E1
1.959731575E1,2.001472916E1,-1.175101364E1,-7.342830505E0,2.434323037E1
1.960726375E1,1.983480331E1,-1.177032349E1,-7.161856842E0,2.415061347E1
1.961721175E1,1.964454895E1,-1.154384445E1,-7.295079803E0,2.392460736E1
1.962715975E1,1.940953766E1,-1.094164673E1,-7.891888733E0,2.363750607E1
1.963710775E1,1.878054565E1,-1.025008484E1,-8.794062653E0,2.313241605E1
1.964705575E1,1.788899963E1,-9.299711151E0,-9.220974884E0,2.217041527E1
1.965700375E1,1.679911606E1,-8.370892639E0,-9.218430176E0,2.091080101E1
1.966695175E1,1.578916626E1,-7.478149109E0,-9.201066284E0,1.974538189E1
1.967689975E1,1.470197708E1,-6.254144440E0,-9.057814178E0,1.836590456E1
1.968684775E1,1.342917389E1,-4.969815216E0,-8.571625214E0,1.668875470E1
1.969679675E1,1.195668594E1,-3.790567474E0,-8.021968231E0,1.488901323E1
1.970674475E1,1.043749512E1,-2.617606659E0,-7.269632721E0,1.298617453E1
1.971669275E1,9.215586090E0,-1.530716858E0,-6.347250824E0,1.129414513E1
1.972664075E1,8.351133728E0,-6.159690857E-1,-5.375771027E0,9.950867630E0
1.973658875E1,7.802075500E0,2.306703186E-1,-4.638105011E0,9.079515901E0
1.974653675E1,7.798333282E0,1.534608765E0,-4.818928986E0,9.294681415E0
1.975648475E1,7.864795074E0,3.185226288E0,-7.645052032E0,1.142136107E1
1.976643275E1,8.567433929E0,6.111940155E0,-1.036908737E1,1.477412297E1
1.977638075E1,5.783074036E0,6.638545074E0,-5.536985779E0,1.040059794E1
1.978632875E1,1.545685730E0,3.635789337E0,-7.737859039E0,8.688070614E0
1.979627675E1,8.400531006E-1,4.156406708E0,-1.073657318E1,1.154363069E1
1.980622475E1,8.262817383E-1,4.832700348E0,-9.335187378E0,1.054435667E1
1.981617275E1,6.047424316E-1,3.959566040E0,-6.808292084E0,7.899159305E0
1.982612075E1,4.969665527E-1,3.587140503E0,-5.570965118E0,6.644562069E0
1.983606875E1,9.017248535E-1,3.831133118E0,-5.343887329E0,6.636853205E0
1.984601675E1,7.940986633E-1,3.761078796E0,-5.293442230E0,6.541929153E0
1.985596475E1,2.344125366E-1,3.121608582E0,-4.233646088E0,5.265277635E0
1.986591275E1,-1.528321838E-1,1.904938660E0,-2.549198914E0,3.185994990E0
1.987586075E1,5.328918457E-2,1.437460785E0,-1.661844177E0,2.197921590E0
1.988580875E1,8.991801453E-1,1.190923462E0,-1.702559509E0,2.263963893E0
1.989575675E1,1.893412628E0,7.650590515E-1,-1.608704681E0,2.599664879E0
1.990570475E1,2.731669464E0,1.416055298E-1,-1.273701324E0,3.017347387E0
1.991565275E1,3.623514862E0,-6.435118103E-1,-1.085841980E0,3.837058797E0
1.992560075E1,4.807402954E0,-1.580114136E0,-1.081800385E0,5.174763368E0
1.993554875E1,6.329138489E0,-2.720891876E0,-1.285227356E0,7.008070774E0
1.994549675E1,8.127349091E0,-4.022584991E0,-1.623224487E0,9.212483432E0
1.995544475E1,1.049497559E1,-5.525759125E0,-2.105521545E0,1.204623374E1
1.996539275E1,1.329819626E1,-7.071594543E0,-2.669548645E0,1.529627285E1
1.997534175E1,1.642115204E1,-8.619375916E0,-3.003055115E0,1.878739512E1
1.998528975E1,1.959560074E1,-1.030651749E1,-2.844834137E0,2.232274518E1
1.999523775E1,2.248713776E1,-1.177152100E1,-2.523452454E0,2.550701635E1
2.000518575E1,2.479369125E1,-1.254720795E1,-2.402653656E0,2.789143772E1
2.001513375E1,2.613969223E1,-1.333591782E1,-1.954485626E0,2.941003618E1
2.002508175E1,2.589989090E1,-1.318757629E1,-1.112636261E0,2.908529657E1
2.003502975E1,2.456227249E1,-1.239287888E1,1.800755310E-1,2.751219918E1
2.004497775E1,2.271676025E1,-1.184591629E1,1.160536652E0,2.564612592E1
2.005492575E1,2.097138977E1,-1.176882660E1,1.847158813E0,2.411879898E1
2.006487375E1,2.006188110E1,-1.137514526E1,1.545685730E0,2.311411144E1
2.007482175E1,1.928185318E1,-1.067011139E1,1.796264648E-2,2.203727437E1
2.008476975E1,1.767045410E1,-9.479487305E0,-1.018781433E0,2.007843478E1
2.009471775E1,1.553304886E1,-8.200097809E0,-1.262175293E0,1.760994882E1
2.010466575E1,1.312380890E1,-7.232210541E0,-1.045725403E0,1.502107756E1
2.011461375E1,1.027433441E1,-5.444777527E0,-1.090781708E0,1.167892780E1
2.012456175E1,7.444020081E0,-3.538791046E0,-1.339115295E0,8.350431534E0
2.013450975E1,4.496948547E0,-1.705104218E0,-1.412612457E0,5.012524372E0
2.014445775E1,1.957180023E0,1.616638184E-2,-1.475481720E0,2.451093899E0
2.015440575E1,4.251159668E-2,1.535057831E0,-1.645228729E0,2.250552677E0
2.016435375E1,-1.230141907E0,2.578088837E0,-1.617835693E0,3.282862088E0
2.017430175E1,-2.489173737E0,3.310665436E0,-1.013093262E0,4.264135255E0
2.018424975E1,-3.290158081E0,3.873794403E0,-3.534150696E-1,5.094735075E0
2.019419775E1,-3.338058472E0,3.738026733E0,2.909948730E-1,5.019975721E0
2.020414575E1,-2.692451019E0,3.365750885E0,7.303312683E-1,4.371607859E0
2.021409375E1,-2.001338196E0,3.144211578E0,8.735833740E-1,3.828128647E0
2.022404175E1,-1.494941254E0,2.735860748E0,1.103954315E0,3.307340097E0
2.023398975E1,-8.994795227E-1,2.178869019E0,1.448088684E0,2.766494975E0
2.024393775E1,-2.701881409E-1,1.780846710E0,1.526675262E0,2.361176400E0
2.025388675E1,3.088078308E-1,1.508862305E0,1.440005493E0,2.108469481E0
2.026383475E1,7.993377686E-1,1.318757629E0,1.245859222E0,1.982480203E0
2.027378275E1,1.239123230E0,1.085692291E0,9.816586304E-1,1.917761142E0
2.028373075E1,1.800156555E0,7.081773376E-1,5.391787720E-1,2.008181394E0
2.029367875E1,2.674937439E0,5.553451538E-2,1.314266968E-1,2.678739883E0
2.030362675E1,3.898193665E0,-1.098565521E0,-4.076023865E-1,4.070491341E0
2.031357454E1,5.790259094E0,-2.574346619E0,-1.072220306E0,6.426820153E0
2.032352254E1,7.991282043E0,-4.069587250E0,-1.854643250E0,9.157610532E0
2.033347054E1,1.048734146E1,-5.455555115E0,-2.727029114E0,1.213194545E1
2.034341854E1,1.315045349E1,-6.694229279E0,-3.427123260E0,1.514900348E1
2.035336654E1,1.584245544E1,-8.271050262E0,-3.878285065E0,1.828755757E1
2.036331454E1,1.861124771E1,-1.051907547E1,-3.898493042E0,2.173080160E1
2.037326254E1,2.063114731E1,-1.280931290E1,-3.582350464E0,2.454701552E1
2.038321054E1,2.134546188E1,-1.455183929E1,-3.749403076E0,2.610445926E1
2.039315854E1,2.254027725E1,-1.561073730E1,-6.156697083E0,2.810096327E1
2.040310654E1,2.213327362E1,-1.615904709E1,-8.438701630E0,2.867417460E1
2.041305454E1,2.159813644E1,-1.555490341E1,-8.856333160E0,2.805118812E1
2.042300254E1,2.053145462E1,-1.411250290E1,-8.728648682E0,2.639872487E1
2.043295054E1,1.925969925E1,-1.262175293E1,-9.042545929E0,2.473888233E1
2.044289854E1,1.790277100E1,-1.082144669E1,-9.578281860E0,2.300774655E1
2.045284654E1,1.636666534E1,-9.053922272E0,-9.641001434E0,2.104257949E1
2.046279454E1,1.486858063E1,-7.344926147E0,-9.367220764E0,1.904645518E1
2.047274254E1,1.369996078E1,-5.595065002E0,-9.628577271E0,1.765511762E1
2.048269054E1,1.313234116E1,-3.605552216E0,-1.094254486E1,1.746990781E1
2.049263854E1,1.237641312E1,-2.308649139E0,-1.192914322E1,1.734387271E1
2.050258654E1,1.135014725E1,-1.514849854E0,-1.217118988E1,1.671102857E1
2.051253454E1,9.910890198E0,-1.534608765E0,-1.181792450E1,1.549980994E1
2.052248354E1,7.999215546E0,-9.110055542E-1,-1.075244019E1,1.343251095E1
2.053243154E1,5.807622986E0,6.768923950E-1,-9.444160767E0,1.110760283E1
2.054237954E1,3.578608246E0,2.053729248E0,-7.912396088E0,8.923578467E0
2.055232754E1,1.487756195E0,2.551743622E0,-6.217321014E0,6.883305500E0
2.056227554E1,2.489323425E-1,2.267484741E0,-5.353766785E0,5.819473614E0
2.057222354E1,-8.023315430E-2,2.127974854E0,-5.463638306E0,5.863962642E0
2.058217154E1,3.206332397E-1,1.984722748E0,-5.584886169E0,5.935729406E0
2.059211954E1,8.312214661E-1,1.388811951E0,-4.923262024E0,5.182493291E0
2.060206754E1,8.078700256E-1,7.135661316E-1,-3.936663666E0,4.081562375E0
2.061201554E1,7.906558228E-1,2.582130432E-1,-3.118315430E0,3.227336630E0
2.062196354E1,1.003812561E0,-7.634124756E-3,-2.578238525E0,2.766769205E0
2.063191154E1,1.238225098E0,-2.811154175E-1,-2.240690460E0,2.575445788E0
2.064185954E1,1.337468719E0,-4.462220764E-1,-1.982327728E0,2.432603531E0
2.065180754E1,1.319356384E0,-4.749623108E-1,-1.803150330E0,2.284215746E0
2.066175554E1,1.361568604E0,-5.469625854E-1,-1.798509979E0,2.321136635E0
2.067170354E1,1.520687714E0,-7.726931763E-1,-1.872905273E0,2.533242987E0
2.068165154E1,1.811532898E0,-1.073118439E0,-1.938917999E0,2.862278399E0
2.069159954E1,2.356399841E0,-1.556014252E0,-1.936972046E0,3.424275291E0
2.070154754E1,3.203338623E0,-2.261497192E0,-1.808988190E0,4.318354566E0
2.071149554E1,4.308490448E0,-3.132535858E0,-1.695224762E0,5.590139340E0
2.072144354E1,5.566923523E0,-3.996090088E0,-1.568288727E0,7.029857967E0
