"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.767029433E1,3.431628891E1,-1.033091675E1,-1.342842545E1,3.827085229E1
4.768026333E1,3.863420975E1,-1.160806091E1,8.389753418E0,4.120360668E1
4.769023133E1,3.312461700E1,-1.536764282E1,3.757186890E-1,3.651774722E1
4.770019933E1,1.946492249E1,-1.424078613E1,-4.633015594E0,2.455907227E1
4.771016733E1,1.257594818E1,-6.629414062E0,-3.711382141E0,1.469278601E1
4.772013633E1,9.319170685E0,-6.239025879E-1,-7.572752380E-1,9.370681004E0
4.773010433E1,6.324348450E0,6.271957397E-2,3.373684387E0,7.168198058E0
4.774007233E1,4.023183746E0,-3.241958313E0,4.806953888E0,7.057131630E0
4.775004033E1,2.524799652E0,-9.189390564E0,3.726500702E0,1.023261060E1
4.776000933E1,1.872007141E0,-1.445154785E1,2.006277924E0,1.470975177E1
4.776997733E1,2.391876068E0,-2.018761963E1,-5.173840942E0,2.097688460E1
4.777994533E1,3.270997925E0,-2.596141296E1,-1.207254501E1,2.881736861E1
4.778991333E1,6.171067200E0,-2.444491653E1,-8.676557007E0,2.666305789E1
4.779988233E1,7.912845154E0,-1.813583633E1,-1.003962250E0,1.981236024E1
4.780985033E1,5.293741608E0,-1.218091965E1,2.700683899E0,1.355330945E1
4.781981833E1,2.039508820E0,-8.476872253E0,3.802991638E0,9.512082045E0
4.782978633E1,-1.285826111E-1,-6.554120636E0,3.933520203E0,7.644972988E0
4.783975533E1,-1.190624084E0,-5.232219543E0,3.719315643E0,6.528936814E0
4.784972333E1,-1.491648102E0,-4.168830872E0,3.815266113E0,5.844691644E0
4.785969133E1,-1.269959106E0,-3.626508636E0,3.781286774E0,5.390963799E0
4.786965933E1,-7.288343811E-1,-3.815565491E0,3.363206177E0,5.138180160E0
4.787962733E1,-3.412902832E-2,-4.666545868E0,2.488125916E0,5.288533417E0
4.788959633E1,5.424719238E-1,-6.384223938E0,1.341809692E0,6.546223669E0
4.789956433E1,1.138382721E0,-8.496930542E0,1.202449493E0,8.656767794E0
4.790953233E1,2.073787537E0,-1.028780640E1,1.572779388E0,1.061193621E1
4.791950033E1,3.498524780E0,-1.164039368E1,1.681004333E0,1.227046112E1
4.792946933E1,5.164111176E0,-1.253029312E1,2.220183105E0,1.373337187E1
4.793943733E1,6.349795532E0,-1.260858032E1,3.632346497E0,1.457704161E1
4.794940533E1,7.059170380E0,-1.164039368E1,3.517535248E0,1.406071498E1
4.795937283E1,7.251221008E0,-1.016730698E1,2.329306183E0,1.270354299E1
4.796934183E1,7.386689301E0,-8.436905365E0,1.382824402E0,1.129852885E1
4.797930983E1,7.534581757E0,-6.734645233E0,1.046174469E0,1.015971701E1
4.798927783E1,7.119345245E0,-5.170697479E0,1.502276001E0,8.926254664E0
4.799924583E1,6.143524475E0,-3.987557831E0,2.351909180E0,7.692528012E0
4.800921383E1,5.134622498E0,-3.517535248E0,2.868035889E0,6.852957921E0
4.801918283E1,4.657414856E0,-3.621119843E0,2.452949066E0,6.389129923E0
4.802915083E1,4.629722443E0,-3.898942108E0,1.654958496E0,6.274947576E0
4.803911883E1,5.068011017E0,-4.328249359E0,9.345066833E-1,6.729916859E0
4.804908683E1,5.867199097E0,-5.047952728E0,3.526666260E-1,7.747917510E0
4.805905583E1,6.880292358E0,-5.904920654E0,-6.511459351E-2,9.067014436E0
4.806902383E1,7.215595093E0,-6.546935577E0,-4.950205994E-1,9.755625218E0
4.807899183E1,6.882687378E0,-7.334747314E0,-1.016685791E0,1.010957733E1
4.808895983E1,6.505621490E0,-8.202043762E0,-1.383722534E0,1.055989209E1
4.809892883E1,6.198759613E0,-8.833281097E0,-1.553170166E0,1.090246822E1
4.810889683E1,5.597310333E0,-9.029373322E0,-1.602567444E0,1.074372784E1
4.811886483E1,4.959337006E0,-8.899443512E0,-1.552122345E0,1.030554230E1
4.812883283E1,4.766837311E0,-8.728948059E0,-1.417851562E0,1.004627171E1
4.813880183E1,4.802612915E0,-8.495882721E0,-1.336720276E0,9.850478928E0
4.814876983E1,4.990172882E0,-7.799680481E0,-9.020242310E-1,9.303251513E0
4.815873783E1,5.987698517E0,-6.703959045E0,4.415817261E-2,8.988745761E0
4.816870583E1,7.520211639E0,-5.729036407E0,1.155147858E0,9.524169666E0
4.817867383E1,9.024732971E0,-5.283413086E0,1.834135895E0,1.061717069E1
4.818864283E1,1.030097900E1,-5.262157288E0,2.086960144E0,1.175397254E1
4.819861083E1,1.140807678E1,-5.400170288E0,2.290237427E0,1.282775282E1
4.820857883E1,1.245619720E1,-5.486840057E0,2.469714203E0,1.383335646E1
4.821854683E1,1.316048264E1,-5.294040985E0,2.656525726E0,1.443198885E1
4.822851583E1,1.328607147E1,-4.909640350E0,2.296973419E0,1.434922822E1
4.823848383E1,1.282473083E1,-4.652475128E0,1.297651520E0,1.370412877E1
4.824845183E1,1.214080307E1,-4.874463501E0,5.266049194E-1,1.309338789E1
4.825841983E1,1.243643829E1,-5.506748657E0,4.987628174E-1,1.361021831E1
4.826838883E1,1.359787308E1,-6.207291870E0,2.633024597E-1,1.494998170E1
4.827835683E1,1.360760284E1,-6.363866272E0,-4.489164734E-1,1.502887804E1
4.828832483E1,1.199291061E1,-6.104755096E0,-1.020278320E0,1.349588484E1
4.829829283E1,1.025562332E1,-5.924080811E0,-2.989283752E-1,1.184744282E1
4.830826183E1,9.743837585E0,-5.935008087E0,1.147364044E0,1.146660962E1
4.831822983E1,1.009380981E1,-6.800508270E0,1.448388062E0,1.225682411E1
4.832819783E1,1.077085190E1,-8.959319000E0,8.232879639E-1,1.403418863E1
4.833816583E1,1.182391205E1,-1.244212646E1,5.179229736E-2,1.716432607E1
4.834813383E1,1.196387100E1,-1.644091095E1,8.637039185E-2,2.033335245E1
4.835810283E1,1.081935104E1,-2.037862244E1,1.374441833E0,2.311353932E1
4.836807083E1,8.951535187E0,-2.332928650E1,3.372935944E0,2.521432703E1
4.837803883E1,7.209607544E0,-2.440719498E1,4.773273926E0,2.589350790E1
4.838800683E1,6.029461670E0,-2.371383682E1,4.702770538E0,2.491618983E1
4.839797583E1,5.094655609E0,-2.226380219E1,2.968477020E0,2.303137554E1
4.840794383E1,4.271367645E0,-1.996847534E1,-6.245013428E-1,2.042974770E1
4.841791183E1,3.565285950E0,-1.639241180E1,-3.431763611E0,1.712306719E1
4.842787983E1,3.807033234E0,-1.243913269E1,-3.106490021E0,1.337444595E1
4.843784883E1,4.280049591E0,-9.329948273E0,-9.199868774E-1,1.030597570E1
4.844781683E1,4.061653748E0,-7.499853973E0,5.673202515E-1,8.547905770E0
4.845778483E1,3.531007233E0,-7.002138977E0,1.053060150E0,7.912452086E0
4.846775283E1,3.471431122E0,-6.933132477E0,6.848258972E-1,7.783838801E0
4.847772083E1,4.259691925E0,-6.575376434E0,5.492079163E-1,7.853800347E0
4.848768983E1,5.090164948E0,-5.918392639E0,6.304888916E-1,7.831645221E0
4.849765783E1,5.376818848E0,-5.220543823E0,6.012995911E-1,7.518365509E0
4.850762583E1,4.635111237E0,-5.159919891E0,5.643264771E-1,6.958986552E0
4.851759383E1,3.740421753E0,-4.990023193E0,1.143771515E0,6.340291763E0
4.852756283E1,3.220552826E0,-4.583318939E0,1.601519623E0,5.826116898E0
4.853753083E1,2.792293396E0,-4.092190247E0,1.658850403E0,5.224433757E0
4.854749883E1,2.304158478E0,-3.563639374E0,1.453776855E0,4.485770728E0
4.855746683E1,1.663790131E0,-3.391946411E0,1.212927704E0,3.967958123E0
4.856743583E1,9.330097961E-1,-3.506009216E0,1.159039764E0,3.808671826E0
4.857740383E1,2.315684509E-1,-3.598367157E0,1.387913818E0,3.863699640E0
4.858737183E1,-4.131408691E-1,-3.396736450E0,1.782642975E0,3.858279392E0
4.859733983E1,-1.249900818E0,-3.250490570E0,2.051034851E0,4.041619101E0
4.860730883E1,-2.310445404E0,-3.145858154E0,2.255659332E0,4.508057288E0
4.861727683E1,-3.325035553E0,-2.920876007E0,2.577041016E0,5.121378572E0
4.862724483E1,-4.385131073E0,-2.874771881E0,2.925067291E0,6.004140784E0
4.863721283E1,-4.898264008E0,-3.007246399E0,2.916535034E0,6.445362503E0
4.864718083E1,-4.496200104E0,-3.273991699E0,1.774559784E0,5.838141780E0
4.865714983E1,-3.105891266E0,-3.875590668E0,-3.635939026E-1,4.979855832E0
4.866711783E1,-1.061293030E0,-4.863087158E0,-2.798131256E0,5.710122427E0
4.867708583E1,1.556762695E0,-5.681136017E0,-5.922134857E0,8.352873625E0
4.868705383E1,4.955744476E0,-6.273154907E0,-1.078522202E1,1.342508435E1
4.869702283E1,1.053613998E1,-8.067174225E0,-1.688473801E1,2.147519321E1
4.870699083E1,1.957419525E1,-8.461304626E0,-1.996203873E1,2.921002886E1
4.871695883E1,3.060445770E1,-7.530540161E0,-1.045321243E1,3.320559466E1
4.872692683E1,3.645234695E1,-1.083536774E1,3.487148438E0,3.818820494E1
4.873689583E1,3.446313354E1,-1.584455109E1,-2.399360504E0,3.800676655E1
4.874686383E1,2.129112488E1,-1.641291916E1,-5.663173370E0,2.747303126E1
4.875683183E1,1.224603424E1,-9.636211395E0,-4.488565979E0,1.621632354E1
4.876679983E1,8.547824707E0,-3.499123535E0,-1.668280792E0,9.385751624E0
4.877676783E1,5.331163788E0,-1.819017334E0,2.205663300E0,6.049386910E0
4.878673683E1,2.699636078E0,-3.385659485E0,4.183650055E0,6.021100637E0
4.879670483E1,1.822160797E0,-7.663314056E0,3.881727905E0,8.781484147E0
4.880667283E1,1.679956512E0,-1.196177536E1,3.021915894E0,1.245143764E1
4.881664083E1,2.031874695E0,-1.625619507E1,3.156935120E-1,1.638572718E1
4.882660983E1,2.948119354E0,-2.267260208E1,-7.716154175E0,2.413042329E1
4.883657783E1,4.138144684E0,-2.689442276E1,-1.036624329E1,2.911860603E1
4.884654583E1,6.765481110E0,-2.187955124E1,-3.514242096E0,2.316973014E1
4.885651383E1,6.314768372E0,-1.337648346E1,1.613195343E0,1.487981883E1
4.886648283E1,3.578757935E0,-7.757767639E0,3.371439056E0,9.184610411E0
4.887645083E1,9.099577332E-1,-5.236859894E0,4.666994934E0,7.073440912E0
4.888641883E1,-7.313790894E-1,-3.891757050E0,5.071004791E0,6.433955074E0
4.889638683E1,-1.580263824E0,-2.929408264E0,4.587659912E0,5.667917607E0
4.890635483E1,-1.758094025E0,-2.360441437E0,3.680396576E0,4.712525579E0
4.891632383E1,-1.339714050E0,-2.388882294E0,2.680326233E0,3.832197942E0
4.892629183E1,-2.002835083E-1,-3.375031586E0,1.377585297E0,3.650848249E0
4.893625983E1,7.235952759E-1,-5.383854218E0,4.348457336E-1,5.449639178E0
4.894622783E1,1.641785889E0,-7.828271027E0,6.444099426E-1,8.024497015E0
4.895619683E1,3.190315704E0,-1.030906219E1,1.191821594E0,1.085703994E1
4.896616413E1,5.488935699E0,-1.280587006E1,2.356699219E0,1.413056100E1
4.897613213E1,8.750503235E0,-1.519340515E1,4.709057465E0,1.815450603E1
4.898610013E1,1.128024261E1,-1.552002594E1,4.337530060E0,1.967051717E1
4.899606912E1,1.125808868E1,-1.349518661E1,2.568957825E0,1.776131096E1
4.900603713E1,9.671238556E0,-1.063119232E1,1.001567230E0,1.440688177E1
4.901600513E1,8.431067505E0,-7.964487762E0,3.192860413E-1,1.160249577E1
4.902597313E1,7.569459229E0,-5.843099213E0,5.396278381E-1,9.577563345E0
4.903594113E1,6.370003510E0,-4.072131958E0,1.027463379E0,7.629867914E0
4.904591012E1,5.061873779E0,-2.733765106E0,1.210083618E0,5.878804315E0
4.905587813E1,3.889212341E0,-2.115550690E0,1.121467896E0,4.567189245E0
4.906584613E1,3.250490570E0,-2.104623413E0,8.304730225E-1,3.960405800E0
4.907581413E1,3.533102875E0,-2.670446777E0,3.067121887E-1,4.439388954E0
4.908578312E1,4.944368134E0,-3.945794678E0,-1.212478638E-1,6.326987666E0
4.909575112E1,5.958658905E0,-5.222489777E0,-1.481918335E-1,7.924769791E0
4.910571913E1,5.636977844E0,-6.296206970E0,-2.682421875E-1,8.455157911E0
4.911568713E1,4.871170349E0,-7.294481049E0,-6.180647278E-1,8.793165434E0
4.912565612E1,4.119134216E0,-8.091723175E0,-8.080197144E-1,9.115708776E0
4.913562412E1,3.751199341E0,-8.660989380E0,-7.679031372E-1,9.469630867E0
4.914559212E1,3.750151520E0,-8.831484833E0,-4.587959290E-1,9.605688652E0
4.915556013E1,3.628454590E0,-8.660540314E0,1.077758789E-2,9.389928508E0
4.916552813E1,3.523522797E0,-8.456065521E0,3.936813354E-1,9.169255258E0
4.917549712E1,3.519630890E0,-8.455915833E0,3.532653809E-1,9.165975703E0
4.918546512E1,3.585344238E0,-8.592132568E0,-2.365081787E-2,9.310209167E0
4.919543312E1,4.064647522E0,-8.634045410E0,-4.317022705E-1,9.552720370E0
4.920540113E1,5.554948425E0,-8.234077148E0,5.104385376E-2,9.932778260E0
4.921537012E1,7.168443146E0,-7.663912811E0,1.021176453E0,1.054347846E1
4.922533812E1,8.321495361E0,-7.410040741E0,1.622775421E0,1.126007944E1
4.923530612E1,9.453142090E0,-7.409591675E0,1.947899323E0,1.216791913E1
4.924527412E1,1.070483917E1,-7.387587433E0,2.196232910E0,1.319065839E1
4.925524213E1,1.182720520E1,-7.235803070E0,2.610870667E0,1.410873044E1
4.926521112E1,1.282892212E1,-6.695127411E0,3.109783173E0,1.480124066E1
4.927517912E1,1.352003494E1,-5.864953766E0,3.287763062E0,1.509961634E1
4.928514712E1,1.350386856E1,-5.041067047E0,2.697390747E0,1.466433565E1
4.929511512E1,1.283386185E1,-4.392615509E0,1.649420013E0,1.366468687E1
4.930508412E1,1.179382462E1,-4.173471222E0,5.752537537E-1,1.252370065E1
4.931505212E1,1.184067719E1,-4.607418823E0,-6.511459351E-1,1.272218281E1
4.932502012E1,1.301184174E1,-5.563031616E0,-2.405647430E0,1.435418008E1
4.933498812E1,1.284718414E1,-6.203699341E0,-4.130360870E0,1.485247141E1
4.934495712E1,1.168769531E1,-6.595434723E0,-3.435655518E0,1.385300364E1
4.935492512E1,1.092667786E1,-6.973997498E0,-5.301974487E-1,1.297343591E1
4.936489312E1,1.079345490E1,-7.505991211E0,1.672023010E0,1.325270665E1
4.937486112E1,1.090646988E1,-8.449179840E0,1.963167572E0,1.393534184E1
4.938482912E1,1.092413315E1,-1.002824615E1,1.063238983E0,1.486717469E1
4.939479812E1,1.079240707E1,-1.218870346E1,5.322930908E-1,1.628876541E1
4.940476612E1,1.046189438E1,-1.469090012E1,6.697073364E-1,1.804777793E1
4.941473412E1,1.004141876E1,-1.724773315E1,1.583706665E0,2.002055235E1
4.942470212E1,9.312734070E0,-1.922287582E1,3.283571777E0,2.161082632E1
4.943467112E1,8.369096375E0,-2.029779053E1,4.350103912E0,2.238225812E1
4.944463912E1,7.354057159E0,-2.058624069E1,4.519701233E0,2.232270507E1
4.945460712E1,6.603068848E0,-2.016037628E1,4.061204681E0,2.159941373E1
4.946457512E1,5.832920380E0,-1.886976013E1,2.912942505E0,1.996436930E1
4.947454312E1,4.863087158E0,-1.639330994E1,-2.653981018E-1,1.710148133E1
4.948451212E1,5.120102692E0,-1.270483017E1,-3.657344513E0,1.417759959E1
4.949448012E1,5.588029633E0,-9.649533691E0,-2.545007629E0,1.143751020E1
4.950444812E1,5.336851959E0,-7.955656128E0,-6.665638733E-1,9.603059963E0
4.951441612E1,4.528532867E0,-7.659721527E0,1.739382935E-1,8.899954962E0
4.952438512E1,4.047732697E0,-7.813601532E0,4.968168640E-1,8.813815058E0
4.953435312E1,4.490511932E0,-7.657775574E0,4.673281860E-1,8.889579281E0
4.954432112E1,4.752766571E0,-7.081623688E0,5.953120422E-1,8.549419896E0
4.955428912E1,4.734654236E0,-6.304439850E0,6.499484253E-1,7.911090033E0
4.956425812E1,4.083957367E0,-5.769003296E0,5.487588501E-1,7.089516421E0
4.957422612E1,2.993175659E0,-5.564079437E0,6.279441833E-1,6.349204234E0
4.958419412E1,2.536475372E0,-4.929548950E0,1.014141083E0,5.635835546E0
4.959416212E1,2.434537354E0,-4.067641296E0,1.122216339E0,4.871554922E0
4.960413012E1,2.118544464E0,-3.565884705E0,1.020128632E0,4.271349529E0
4.961409912E1,1.340013428E0,-3.632795563E0,6.635700989E-1,3.928506696E0
4.962406712E1,5.439688110E-1,-4.068988495E0,5.815406799E-1,4.146174020E0
4.963403512E1,1.151106262E-1,-4.325255585E0,9.056167603E-1,4.420546125E0
4.964400312E1,-2.073188782E-1,-4.258644104E0,1.264121246E0,4.447137647E0
4.965397212E1,-7.074288940E-1,-4.084406433E0,1.631756744E0,4.454824533E0
4.966394012E1,-1.376986542E0,-3.809428253E0,1.911225586E0,4.478908214E0
4.967390812E1,-2.151176605E0,-3.432811432E0,2.007325745E0,4.521184774E0
4.968387612E1,-2.980302429E0,-3.011886749E0,2.032772827E0,4.699556333E0
4.969384512E1,-3.818409576E0,-2.786455536E0,2.242337036E0,5.231888907E0
4.970381312E1,-3.989054718E0,-2.685116272E0,2.407144318E0,5.377429749E0
4.971378112E1,-3.130589905E0,-2.888243866E0,1.613644409E0,4.554820969E0
4.972374912E1,-1.451531525E0,-3.415746918E0,-9.460327148E-2,3.712575999E0
4.973371712E1,9.301657104E-1,-4.043990479E0,-2.571352844E0,4.881692605E0
4.974368612E1,4.010460205E0,-4.914879456E0,-7.235503693E0,9.622491611E0
4.975365412E1,8.552465057E0,-6.200855255E0,-1.558529022E1,1.882807839E1
4.976362212E1,1.635319336E1,-7.603288879E0,-2.011561935E1,2.701620027E1
4.977359012E1,2.535158112E1,-7.178472290E0,-1.294852341E1,2.935808897E1
4.978355912E1,3.055116852E1,-7.869734802E0,8.000862122E-1,3.155862420E1
4.979352712E1,3.193414261E1,-1.112456635E1,3.567231903E0,3.400397894E1
4.980349512E1,2.604179581E1,-1.380698822E1,-3.974085846E0,2.974224959E1
4.981346312E1,1.695179855E1,-1.192899353E1,-6.435866547E0,2.170448661E1
4.982343212E1,1.308189606E1,-7.300767975E0,-5.723198547E0,1.603721357E1
4.983340012E1,9.758357391E0,-5.822442169E0,-2.387834473E0,1.161155137E1
4.984336812E1,6.099965057E0,-6.639293518E0,5.487588501E-1,9.032769697E0
4.985333612E1,4.321663055E0,-9.191785583E0,1.764680328E0,1.030920901E1
4.986330412E1,3.207679596E0,-1.110810059E1,1.969304810E0,1.172848108E1
4.987327312E1,2.008373566E0,-1.258448044E1,1.374142456E-1,1.274447311E1
4.988324112E1,8.258326721E-1,-1.602462662E1,-6.289021912E0,1.723433940E1
4.989320912E1,2.305206299E-1,-2.016157379E1,-1.129970215E1,2.311331794E1
4.990317712E1,3.110681305E0,-1.929068481E1,-6.683601379E0,2.065132892E1
4.991314612E1,6.428980865E0,-1.461291229E1,-1.521585846E0,1.603696431E1
4.992311412E1,6.082152100E0,-1.046309189E1,1.406475220E0,1.218388438E1
4.993308212E1,3.647764435E0,-8.106242981E0,2.638413391E0,9.272463851E0
4.994305012E1,1.741478577E0,-6.913373566E0,3.597768402E0,7.985700919E0
4.995301812E1,9.196875000E-1,-5.689518585E0,4.277355194E0,7.177201006E0
4.996298800E1,6.619235229E-1,-4.537364502E0,4.928201752E0,6.731492545E0
4.997295600E1,7.108717346E-1,-3.636986847E0,5.499413910E0,6.631482888E0
4.998292400E1,7.804769897E-1,-3.102747803E0,5.435496826E0,6.307203343E0
4.999289200E1,9.151968384E-1,-3.254083099E0,4.370910645E0,5.525531824E0
5.000286100E1,1.364412689E0,-4.369264069E0,2.932551727E0,5.436170538E0
5.001282900E1,2.026186523E0,-6.281088409E0,2.071093140E0,6.917147550E0
5.002279700E1,3.023263092E0,-8.300688629E0,1.875749359E0,9.031056810E0
5.003276500E1,4.739743652E0,-1.021311172E1,2.515069885E0,1.153682788E1
5.004273300E1,7.456743622E0,-1.216654953E1,3.518882446E0,1.469729521E1
5.005270200E1,1.023496628E1,-1.329699875E1,2.831511841E0,1.701711403E1
5.006267000E1,1.140538239E1,-1.280901352E1,1.040486298E0,1.718243831E1
5.007263800E1,1.152333710E1,-1.116243759E1,-2.930905151E-1,1.604597186E1
5.008260600E1,1.056113800E1,-8.820258179E0,-8.270301819E-1,1.378472231E1
5.009257500E1,8.979227600E0,-6.344406738E0,-7.758366394E-1,1.102179421E1
5.010254300E1,7.071295166E0,-4.562661896E0,-5.013075256E-1,8.430445311E0
5.011251100E1,5.057682495E0,-3.387306061E0,-6.930587769E-2,6.087593767E0
5.012247900E1,3.593876495E0,-2.684367828E0,2.513273621E-1,4.492765779E0
5.013244800E1,2.558928680E0,-2.594255219E0,3.721261597E-1,3.662888752E0
5.014241600E1,2.565814362E0,-3.064427490E0,3.695814514E-1,4.013814848E0
5.015238400E1,3.848047943E0,-4.250261536E0,3.823049927E-1,5.746159866E0
5.016235200E1,4.819827118E0,-5.315745850E0,4.019142151E-1,7.186753260E0
5.017232000E1,4.729265442E0,-6.237978058E0,3.180885315E-1,7.834507144E0
5.018228900E1,4.556524658E0,-7.098837891E0,1.279838562E-1,8.436337844E0
5.019225700E1,4.511318665E0,-7.954009552E0,-3.254232788E-1,9.150090948E0
5.020222500E1,4.288881226E0,-8.700656891E0,-7.613168335E-1,9.730135447E0
5.021219300E1,4.062102814E0,-9.142088928E0,-9.066645813E-1,1.004492458E1
5.022216200E1,4.052672424E0,-8.983269196E0,-6.550378418E-1,9.876859511E0
5.023213000E1,4.245770874E0,-8.422235870E0,-1.152603149E-1,9.432598386E0
5.024209800E1,4.620142365E0,-7.942333832E0,5.668711853E-1,9.205852764E0
5.025206600E1,4.997357941E0,-7.639812927E0,9.916877747E-1,9.182797645E0
5.026203400E1,5.379064178E0,-7.404651947E0,9.035211182E-1,9.196714212E0
5.027200300E1,5.987997894E0,-7.141050110E0,4.966671753E-1,9.332598445E0
5.028197100E1,6.942413177E0,-6.754104767E0,2.124082947E-1,9.688144777E0
5.029193900E1,8.008645935E0,-6.445147247E0,1.773811340E-1,1.028152697E1
5.030190700E1,9.161698151E0,-6.280639343E0,2.806663513E-1,1.111134183E1
5.031187600E1,1.031400192E1,-6.327042847E0,5.084925842E-1,1.211068419E1
5.032184400E1,1.135852982E1,-6.580316162E0,8.961863708E-1,1.315750396E1
5.033181200E1,1.230126938E1,-6.674769745E0,1.497785339E0,1.407540907E1
5.034178000E1,1.297965866E1,-6.359225922E0,1.975891113E0,1.458819519E1
5.035174800E1,1.292322601E1,-5.723946991E0,2.119442596E0,1.429214388E1
5.036171700E1,1.208811264E1,-4.957391052E0,1.679806824E0,1.317269692E1
5.037168500E1,1.116872452E1,-4.516857147E0,5.926176453E-1,1.206207285E1
5.038165300E1,1.074076447E1,-4.528233490E0,-9.388476562E-1,1.169403073E1
5.039162100E1,1.112800919E1,-4.731959839E0,-2.736309814E0,1.239804113E1
5.040159000E1,1.201266953E1,-5.069807281E0,-3.639381866E0,1.353707041E1
5.041155800E1,1.157258469E1,-5.293741608E0,-1.788031769E0,1.285089390E1
5.042152600E1,9.827812958E0,-5.367388458E0,4.604425049E-1,1.120744278E1
5.043149400E1,8.624315643E0,-5.686524811E0,1.394949188E0,1.042407156E1
5.044146200E1,8.926686859E0,-6.929689636E0,1.504072266E0,1.140037588E1
5.045143100E1,1.009680359E1,-9.428892517E0,8.870553589E-1,1.384327721E1
5.046139900E1,1.160566589E1,-1.297412018E1,7.228468323E-1,1.742245054E1
5.047136700E1,1.240530304E1,-1.695314575E1,1.770518188E0,2.108163725E1
5.048133500E1,1.204470291E1,-2.106614273E1,3.566034393E0,2.452700224E1
5.049130400E1,1.075273956E1,-2.438489136E1,4.738097076E0,2.706831909E1
5.050127200E1,9.731712799E0,-2.586172028E1,4.772824860E0,2.804130287E1
5.051124000E1,8.296497345E0,-2.533212158E1,4.162693634E0,2.697918217E1
5.052120800E1,7.378606110E0,-2.277424072E1,2.596650238E0,2.408012585E1
5.053117700E1,6.206244049E0,-1.932391571E1,-1.441502380E-1,2.029659979E1
5.054114500E1,5.033283234E0,-1.480451385E1,-3.375330963E0,1.599688813E1
5.055111300E1,4.995861053E0,-1.037866745E1,-3.935466156E0,1.217223314E1
5.056108100E1,4.943320312E0,-7.738906860E0,-1.733245697E0,9.345118285E0
5.057104900E1,4.806504822E0,-6.991511078E0,-1.969903564E-1,8.486608330E0
5.058101800E1,4.611310730E0,-6.893165588E0,-7.634124756E-2,8.293717289E0
5.059098600E1,4.946314087E0,-6.659202118E0,-5.227130127E-1,8.311692053E0
5.060095400E1,5.194348297E0,-5.970783691E0,-4.544549561E-1,7.927044937E0
5.061092200E1,5.124743042E0,-5.077591095E0,-6.960525513E-2,7.214552479E0
5.062089100E1,4.217928772E0,-4.677622833E0,2.231858826E-1,6.302451145E0
5.063085900E1,3.114872589E0,-4.587061157E0,6.406677246E-1,5.581578311E0
5.064082700E1,2.911894684E0,-4.036805420E0,1.198258209E0,5.119643677E0
5.065079500E1,2.863395538E0,-3.381617889E0,1.608554993E0,4.714002834E0
5.066076300E1,1.945204926E0,-3.219505005E0,1.568737793E0,4.075533455E0
5.067073200E1,7.017407227E-1,-3.389701080E0,1.553020477E0,3.793993418E0
5.068070000E1,-7.259902954E-2,-3.341800690E0,1.574126587E0,3.694695790E0
5.069066800E1,-4.240681458E-1,-3.176694031E0,1.565294952E0,3.566702545E0
5.070063600E1,-7.818241882E-1,-3.138373718E0,1.605112152E0,3.610681885E0
5.071060500E1,-1.291813660E0,-3.055595856E0,1.654958496E0,3.707335457E0
5.072057300E1,-2.047142944E0,-2.888992310E0,1.650168457E0,3.906421218E0
5.073054100E1,-3.188669128E0,-2.582729187E0,1.735640717E0,4.455395556E0
5.074050900E1,-4.641248474E0,-2.319127350E0,2.180665283E0,5.628040524E0
5.075047700E1,-5.765560455E0,-2.130070496E0,3.031196594E0,6.853250358E0
5.076044600E1,-5.976771240E0,-2.046394501E0,3.234922943E0,7.097482044E0
5.077041400E1,-5.201383667E0,-2.358196106E0,1.765578461E0,5.977687532E0
5.078038200E1,-3.847898254E0,-3.203338623E0,-6.518943787E-1,5.049026202E0
5.079035000E1,-1.557511139E0,-4.625082092E0,-3.311264191E0,5.897600855E0
5.080031900E1,2.317630463E0,-5.980812836E0,-7.422764282E0,9.810145908E0
5.081028700E1,7.476352844E0,-7.653135223E0,-1.657263702E1,1.972609005E1
5.082025500E1,1.787642578E1,-1.185205353E1,-3.252077271E1,3.895687910E1
5.083022300E1,3.616239990E1,-1.545131882E1,-1.735625748E1,4.298490541E1
5.084019100E1,4.545148315E1,-1.845527206E1,7.489226074E0,4.962381379E1
5.085016000E1,3.662868027E1,-2.178883987E1,4.300556946E-1,4.262157563E1
5.086012800E1,1.803060516E1,-1.816921692E1,-3.512595520E0,2.583721141E1
5.087009600E1,1.023840912E1,-7.589068451E0,-4.004173279E0,1.335860715E1
5.088006400E1,6.791976013E0,-3.053649902E-1,-2.533331909E0,7.255477690E0
5.089003300E1,4.015998688E0,9.590556335E-1,1.040336609E-1,4.130236818E0
5.090000100E1,1.778601379E0,-1.667382660E0,2.425256653E0,3.438816313E0
5.090996900E1,6.848258972E-1,-7.259453888E0,3.663930817E0,8.160456255E0
5.091993700E1,1.007554779E0,-1.270797363E1,1.912572784E0,1.289052734E1
5.092990500E1,2.352208557E0,-1.872186768E1,-3.805087280E0,1.924889357E1
5.093987400E1,4.026925964E0,-2.686882599E1,-1.243883331E1,2.988100596E1
5.094984200E1,7.951315155E0,-2.908766190E1,-9.217082977E0,3.153204887E1
5.095981000E1,9.973310394E0,-2.183853653E1,5.542973328E-1,2.401449236E1
5.096977737E1,5.813760223E0,-1.295031967E1,4.424349518E0,1.486894267E1
