"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.863886583E0,-1.507949203E1,-3.639681244E0,-1.108444977E0,1.555207413E1
1.873828583E0,-1.508488083E1,-3.541186066E0,-1.015787659E0,1.552821474E1
1.883770583E0,-1.486648499E1,-3.228935394E0,-8.792715454E-1,1.523848805E1
1.893712583E0,-1.458551926E1,-2.729573822E0,-7.170089722E-1,1.485604413E1
1.903654583E0,-1.423330170E1,-2.224823456E0,-6.565347290E-1,1.442108715E1
1.913596583E0,-1.389769958E1,-1.801653442E0,-5.495072937E-1,1.402476264E1
1.923538583E0,-1.359218491E1,-1.549577637E0,-4.093986511E-1,1.368635410E1
1.933480583E0,-1.341615097E1,-1.506167908E0,-4.556524658E-1,1.350811859E1
1.943422583E0,-1.311303131E1,-1.547032928E0,-5.087919617E-1,1.321377199E1
1.953364583E0,-1.233749405E1,-1.595232697E0,-3.411405945E-1,1.244487459E1
1.963306583E0,-1.153037247E1,-1.740879822E0,-3.064128113E-1,1.166507782E1
1.973248583E0,-1.089479416E1,-2.044747925E0,-4.900808716E-1,1.109584215E1
1.983190583E0,-1.031564850E1,-2.292183380E0,-6.189628601E-1,1.058535893E1
1.993132583E0,-9.831555176E0,-2.418820038E0,-6.746470642E-1,1.014718267E1
2.003074583E0,-9.582323456E0,-2.519710236E0,-7.926017761E-1,9.939722333E0
2.013016583E0,-9.417067108E0,-2.628683624E0,-8.201445007E-1,9.811410068E0
2.022958583E0,-9.315129089E0,-2.716101837E0,-7.954458618E-1,9.735582841E0
2.032900583E0,-9.281000061E0,-2.746039581E0,-7.879614258E-1,9.710745529E0
2.042842583E0,-9.228609009E0,-2.766996002E0,-7.683522034E-1,9.665084388E0
2.052784583E0,-9.246272278E0,-2.812052307E0,-6.727011108E-1,9.687812756E0
2.062726583E0,-9.337881775E0,-2.818488922E0,-6.724017334E-1,9.777118182E0
2.072668583E0,-9.367969208E0,-2.797382812E0,-7.405101013E-1,9.804720949E0
2.082610583E0,-9.440119171E0,-2.777623901E0,-6.812333679E-1,9.863829044E0
2.092552583E0,-9.569899292E0,-2.739902344E0,-6.827302551E-1,9.977783216E0
2.102494583E0,-9.625583496E0,-2.751128998E0,-7.360194397E-1,1.003804229E1
2.112436583E0,-9.632169800E0,-2.797682190E0,-7.771838379E-1,1.006030494E1
2.122378583E0,-9.635612640E0,-2.887794800E0,-8.313711548E-1,1.009334274E1
2.132320583E0,-9.658065948E0,-3.002306671E0,-9.274713135E-1,1.015639140E1
2.142262583E0,-9.682914276E0,-3.070115662E0,-1.091979218E0,1.021649929E1
2.152204583E0,-9.797575836E0,-3.179538116E0,-1.313967590E0,1.038404862E1
2.162146583E0,-9.839039612E0,-3.351081390E0,-1.420396271E0,1.049066121E1
2.172088583E0,-9.787397003E0,-3.575315094E0,-1.385219421E0,1.051165310E1
2.182030583E0,-9.740843811E0,-3.853736115E0,-1.327738953E0,1.055927133E1
2.191972583E0,-9.716294861E0,-4.154460754E0,-1.241218872E0,1.063985687E1
2.201914583E0,-9.619895325E0,-4.475393372E0,-1.235231323E0,1.068163510E1
2.211856583E0,-9.443562012E0,-4.812192993E0,-1.163081360E0,1.066258989E1
2.221798583E0,-9.206305389E0,-5.153932343E0,-1.051862640E0,1.060308882E1
2.231740583E0,-9.077722778E0,-5.528603210E0,-9.090596008E-1,1.066756269E1
2.241682583E0,-8.991502075E0,-5.941295013E0,-8.193960571E-1,1.080821474E1
2.251624583E0,-8.878636780E0,-6.302942963E0,-7.217990112E-1,1.091229925E1
2.261566583E0,-8.799301758E0,-6.581663361E0,-6.259982300E-1,1.100626539E1
2.271508583E0,-9.036109314E0,-6.902446289E0,-6.191125488E-1,1.138763964E1
2.281450583E0,-9.492959290E0,-7.275470581E0,-7.411088562E-1,1.198323790E1
2.291392583E0,-9.831405487E0,-7.472311249E0,-1.025218048E0,1.239124858E1
2.301334583E0,-9.990823975E0,-7.400610352E0,-1.314266968E0,1.250251554E1
2.311276583E0,-9.760153656E0,-7.063361664E0,-1.335672455E0,1.212170361E1
2.321218583E0,-9.305399323E0,-6.679559784E0,-1.225052490E0,1.151988407E1
